ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07747;2023-04-20T08:00:00+02:00;101040;10.0;3;240;0.6;281.55;278.65;82;52330.0;0;;;;0;;;;;100500.0;;;-590.0;279.75;;289.75;;280.55;;;0.9;1.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.400000000000034;6.600000000000023;;16.600000000000023;;7.400000000000034;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;4
07747;2023-04-27T08:00:00+02:00;101660;40.0;3;350;1.1;289.05;285.45;79;60000.0;0;;;;4;6660.0;;;;101140.0;;;30.0;287.95;;295.05;;287.35;;;2.8;2.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;6660.0;4.0;;7320.0;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.900000000000034;14.800000000000011;;21.900000000000034;;14.200000000000045;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;4
07747;2023-04-28T17:00:00+02:00;101630;-140.0;8;30;4.6;292.45;287.05;71;31960.0;0;;;90.0;7;450.0;;;;101110.0;;;70.0;;;;;285.55;;;7.4;9.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;420.0;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.30000000000001;;;;;12.400000000000034;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;4
07747;2023-06-14T14:00:00+02:00;101150;-10.0;8;300;9.8;299.15;288.85;53;33890.0;0;;;75.0;6;2880.0;;;;100650.0;;;350.0;;;;;291.35;;;15.5;16.3;-10.0;0;0.0;;;0.0;0.0;1.8;2.0;3.2;;;;;6.0;;2880.0;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;26.0;;;;;18.200000000000045;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;6
07747;2023-07-03T11:00:00+02:00;101720;10.0;0;290;9.1;298.55;286.45;47;30780.0;0;;;;0;;;;;101210.0;;;100.0;;;;;293.65;;;14.0;14.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.400000000000034;;;;;20.5;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;7
07747;2023-07-03T23:00:00+02:00;101670;130.0;3;320;2.8;298.15;287.05;50;60000.0;0;;;;0;;;;;101160.0;;;-20.0;;;;;296.55;;;4.9;6.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.0;;;;;23.400000000000034;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;7
07747;2023-07-10T08:00:00+02:00;102080;70.0;1;300;2.9;300.75;292.05;59;50150.0;0;;;;0;;;;;101580.0;;;140.0;298.35;;301.25;;295.05;;;4.3;4.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;27.600000000000023;25.200000000000045;;28.100000000000023;;21.900000000000034;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;7
07747;2023-07-12T02:00:00+02:00;101560;0.0;5;70;0.5;297.65;295.55;88;36950.0;0;;;100.0;8;800.0;;;;101050.0;;;-210.0;;;;;297.05;;;1.1;2.0;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;7.0;;780.0;8.0;;930.0;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.5;;;;;23.900000000000034;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;7
07747;2023-08-05T20:00:00+02:00;101410;20.0;1;300;12.7;299.15;282.95;36;23750.0;0;;;;0;;;;;100900.0;;;-410.0;292.05;;302.95;;296.85;;;20.8;22.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;26.0;18.900000000000034;;29.80000000000001;;23.700000000000045;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;8
07747;2023-08-06T02:00:00+02:00;101730;-20.0;8;320;5.3;294.65;284.95;54;60000.0;0;;;;0;;;;;101220.0;;;-340.0;;;;;292.95;;;10.5;14.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.5;;;;;19.80000000000001;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;8
07747;2023-08-07T14:00:00+02:00;101960;-190.0;8;340;5.1;299.85;280.35;29;59720.0;0;;;;0;;;;;101450.0;;;200.0;;;;;288.35;;;9.2;11.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;26.700000000000045;;;;;15.200000000000045;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;8
07747;2023-08-09T02:00:00+02:00;101680;20.0;2;250;3.8;294.85;282.05;44;60000.0;0;;;;0;;;;;101170.0;;;-140.0;;;;;291.55;;;5.2;5.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.700000000000045;;;;;18.400000000000034;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;8
07747;2023-08-11T17:00:00+02:00;101940;-70.0;6;120;6.1;304.65;289.85;41;60000.0;0;;;;0;;;;;101440.0;;;260.0;;;;;294.95;;;9.7;9.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;31.5;;;;;21.80000000000001;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;8
07747;2023-07-29T14:00:00+02:00;101290;-50.0;8;80;4.1;301.25;294.05;65;27580.0;0;;;90.0;7;450.0;;;;100790.0;;;-100.0;;;;;293.55;;;6.9;7.4;-10.0;;0.0;;;0.0;0.0;0.0;0.2;0.2;;;;;7.0;;510.0;7.0;;690.0;;;;;;;42.737167, 2.872833;PERPIGNAN;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;28.100000000000023;;;;;20.400000000000034;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;7
07747;2023-07-31T05:00:00+02:00;101810;-90.0;7;290;1.9;294.65;288.05;66;60000.0;0;;;;0;;;;;101300.0;;;130.0;;;;;291.95;;;3.5;6.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.5;;;;;18.80000000000001;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;7
07747;2023-06-28T14:00:00+02:00;101400;-110.0;7;310;6.4;305.35;285.55;30;10240.0;0;;;;0;;;;;100910.0;;;-320.0;;;;;294.95;;;10.9;11.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;32.200000000000045;;;;;21.80000000000001;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;6
