ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07630;2023-07-28T11:00:00+02:00;101530;60.0;1;360;0.8;296.35;289.45;65;33000.0;0;;;90.0;7;800.0;;;;99810.0;;;60.0;;;;;290.15;;;2.0;3.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.2;0.6;;;;;7.0;;900.0;;;;;;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.200000000000045;;;;;17.0;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;7
07630;2023-07-28T14:00:00+02:00;101440;-80.0;8;50;1.8;298.85;289.15;55;18840.0;0;;;;5;4440.0;;;;99730.0;;;160.0;;;;;290.15;;;4.4;4.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.6;;;;;1.0;;4440.0;5.0;;5160.0;5.0;;6000.0;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.700000000000045;;;;;17.0;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;7
07630;2023-06-24T08:00:00+02:00;102240;0.0;4;200;1.8;291.35;288.55;84;8900.0;0;;;;0;;;;;100470.0;;;-350.0;289.35;;300.75;;290.85;;;3.3;4.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.200000000000045;16.200000000000045;;27.600000000000023;;17.700000000000045;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;6
07630;2023-06-28T20:00:00+02:00;101580;-10.0;5;310;4.3;300.35;286.35;42;17060.0;0;;;;0;;;;;99880.0;;;-240.0;291.95;;301.95;;293.15;;;6.7;6.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;27.200000000000045;18.80000000000001;;28.80000000000001;;20.0;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;6
07630;2023-07-01T20:00:00+02:00;101720;20.0;3;280;8.7;295.25;289.75;71;12670.0;0;;;100.0;8;800.0;;;;99990.0;;;-210.0;291.05;;297.25;;291.15;;;12.4;13.0;-10.0;;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;8.0;;840.0;;;;;;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.100000000000023;17.900000000000034;;24.100000000000023;;18.0;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;7
07630;2023-08-20T17:00:00+02:00;101730;-100.0;7;310;2.6;311.05;289.95;29;23170.0;0;;;;1;450.0;;;;100080.0;;;140.0;;;;;294.35;;;5.7;6.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;330.0;;;;;;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;37.900000000000034;;;;;21.200000000000045;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;8
07630;2023-08-21T08:00:00+02:00;102250;90.0;3;290;3.0;295.05;292.25;84;27050.0;0;;;;2;250.0;;;;100510.0;;;300.0;294.85;;309.15;;295.25;;;3.8;4.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;270.0;;;;;;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.900000000000034;21.700000000000045;;36.0;;22.100000000000023;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;8
07630;2023-08-21T14:00:00+02:00;101980;-170.0;8;130;1.3;307.25;293.25;44;17350.0;0;;;;0;;;;;100310.0;;;130.0;;;;;295.25;;;3.9;5.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;34.10000000000002;;;;;22.100000000000023;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;8
07630;2023-08-23T11:00:00+02:00;101600;20.0;1;150;2.2;305.85;295.65;55;19660.0;0;;;;0;;;;;99930.0;;;-350.0;;;;;296.55;;;4.6;4.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;32.700000000000045;;;;;23.400000000000034;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;8
07630;2023-08-26T05:00:00+02:00;101520;-130.0;8;320;4.6;293.85;287.45;67;49170.0;0;;;100.0;7;1250.0;;;;99780.0;;;30.0;;;;;294.75;;;6.1;6.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;1350.0;8.0;;1800.0;;9;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.700000000000045;;;;;21.600000000000023;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;8
07630;2023-08-31T14:00:00+02:00;101790;-80.0;8;280;2.4;297.35;284.35;44;18330.0;0;;;;1;1250.0;;;;100060.0;;;430.0;;;;;288.75;;;5.2;5.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;1410.0;;;;;;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.200000000000045;;;;;15.600000000000023;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;8
07630;2023-08-03T11:00:00+02:00;101520;30.0;2;290;8.3;295.15;285.65;55;17210.0;0;;;90.0;2;800.0;;;;99790.0;;;430.0;;;;;291.55;;;11.8;12.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;1.0;;990.0;7.0;;2280.0;;;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.0;;;;;18.400000000000034;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;8
07630;2023-08-08T11:00:00+02:00;101960;20.0;0;30;1.3;296.75;283.45;43;44470.0;0;;;;0;;;;;100230.0;;;-320.0;;;;;285.05;;;2.9;3.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.600000000000023;;;;;11.900000000000034;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;8
07630;2023-08-10T11:00:00+02:00;102030;160.0;1;290;4.5;298.55;289.45;57;14310.0;0;;;;1;800.0;;;;100310.0;;;160.0;;;;;292.95;;;8.3;9.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;900.0;;;;;;;;;;43.621, 1.378833;TOULOUSE-BLAGNAC;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.400000000000034;;;;;19.80000000000001;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;8
