ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07747;2023-09-04T05:00:00+02:00;102010;-50.0;6;250;1.9;290.15;287.65;85;58160.0;0;;;;0;;;;;101490.0;;;-110.0;;;;;288.45;;;2.3;3.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.0;;;;;15.300000000000011;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-12T23:00:00+02:00;101650;110.0;1;240;2.8;292.95;291.65;92;17050.0;61;;;100.0;8;1750.0;;;;101130.0;;;320.0;;;;;292.95;;;4.3;9.3;-10.0;2;0.0;;;0.8;7.5;32.8;32.8;32.8;;;;;1.0;;1980.0;8.0;;3660.0;;9;;;;;42.737167, 2.872833;PERPIGNAN;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;Pluie, sans congélation, continue, faible au moment de l’observation;19.80000000000001;;;;;19.80000000000001;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-13T23:00:00+02:00;101980;110.0;1;310;2.3;296.05;287.65;59;60000.0;0;;;;0;;;;;101470.0;;;340.0;;;;;293.95;;;3.9;3.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.4;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.900000000000034;;;;;20.80000000000001;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-16T23:00:00+02:00;101210;90.0;1;50;2.4;295.55;293.25;87;13760.0;0;;;;3;7440.0;;;;100700.0;;;50.0;;;;;295.85;;;3.3;3.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;;7440.0;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.400000000000034;;;;;22.700000000000045;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-17T05:00:00+02:00;101200;-30.0;6;150;3.5;296.35;292.95;81;19660.0;0;;;;0;;;;;100690.0;;;140.0;;;;;294.55;;;7.5;9.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.200000000000045;;;;;21.400000000000034;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-18T02:00:00+02:00;101090;20.0;0;360;1.7;296.45;295.65;95;1450.0;10;;;100.0;8;80.0;;;;100580.0;;;-140.0;;;;;296.85;;;3.4;3.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;60.0;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;Brume;23.30000000000001;;;;;23.700000000000045;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-18T05:00:00+02:00;100980;-110.0;8;190;3.3;295.05;292.65;86;15800.0;0;;;;5;4920.0;;;;100470.0;;;-220.0;;;;;295.25;;;4.4;4.9;-10.0;1;0.0;;;0.0;0.2;0.2;0.2;0.2;;;;;1.0;;4920.0;5.0;;5940.0;;;;;;;42.737167, 2.872833;PERPIGNAN;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.900000000000034;;;;;22.100000000000023;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-25T08:00:00+02:00;102190;100.0;3;270;1.0;285.25;281.35;77;60000.0;0;;;;0;;;;;101660.0;;;-80.0;285.15;;292.35;;284.65;;;1.2;2.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.100000000000023;12.0;;19.200000000000045;;11.5;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-28T23:00:00+02:00;102000;130.0;1;300;1.1;292.05;290.35;90;19370.0;0;;;;0;;;;;101480.0;;;40.0;;;;;290.95;;;1.4;2.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.900000000000034;;;;;17.80000000000001;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
07747;2023-09-17T20:00:00+02:00;101100;20.0;3;90;4.3;297.05;294.95;88;9490.0;0;;;100.0;8;250.0;;;;100600.0;;;-10.0;296.15;;300.15;;295.75;;;8.4;10.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;210.0;;;;;;;;;;42.737167, 2.872833;PERPIGNAN;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.900000000000034;23.0;;27.0;;22.600000000000023;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;9
