X,Y,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_l93,y_l93,ObjectId
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,NO2,8,15.9,ug.m-3,journaliere,2023/09/15 00:00:00+00,2023/09/15 23:59:00+00,t,691771,6177360,2515
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,NO2,8,8.6,ug.m-3,journaliere,2023/09/16 00:00:00+00,2023/09/16 23:59:00+00,t,691771,6177360,2516
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,NO2,8,3.9,ug.m-3,journaliere,2023/09/17 00:00:00+00,2023/09/17 23:59:00+00,t,691771,6177360,2517
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,NO2,8,12.4,ug.m-3,journaliere,2023/09/18 00:00:00+00,2023/09/18 23:59:00+00,t,691771,6177360,2518
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,NO2,8,12.1,ug.m-3,journaliere,2023/09/19 00:00:00+00,2023/09/19 23:59:00+00,t,691771,6177360,2519
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM10,5,18.1,ug.m-3,journaliere,2023/09/29 00:00:00+00,2023/09/29 23:59:00+00,t,691771,6177360,2673
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM10,5,12.6,ug.m-3,journaliere,2023/09/30 00:00:00+00,2023/09/30 23:59:00+00,t,691771,6177360,2708
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,29.3,ug.m-3,journaliere,2023/09/29 00:00:00+00,2023/09/29 23:59:00+00,t,690848,6177376,2712
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,21.2,ug.m-3,journaliere,2023/09/30 00:00:00+00,2023/09/30 23:59:00+00,t,690848,6177376,2713
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,128,ug.m-3,journaliere,2023/09/29 00:00:00+00,2023/09/29 23:59:00+00,t,690848,6177376,4111
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,O3,7,47,ug.m-3,journaliere,2023/09/29 00:00:00+00,2023/09/29 23:59:00+00,t,691771,6177360,5799
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,8.1,ug.m-3,journaliere,2023/09/29 00:00:00+00,2023/09/29 23:59:00+00,t,691771,6177360,6487
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,6,ug.m-3,journaliere,2023/09/30 00:00:00+00,2023/09/30 23:59:00+00,t,691771,6177360,6488
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM10,5,11.7,ug.m-3,journaliere,2023/09/20 00:00:00+00,2023/09/20 23:59:00+00,t,691771,6177360,10911
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM10,5,11,ug.m-3,journaliere,2023/09/21 00:00:00+00,2023/09/21 23:59:00+00,t,691771,6177360,10912
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,,ug.m-3,journaliere,2023/09/17 00:00:00+00,2023/09/17 23:59:00+00,f,690848,6177376,11269
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,102.1,ug.m-3,journaliere,2023/09/13 00:00:00+00,2023/09/13 23:59:00+00,t,690848,6177376,17795
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,96.1,ug.m-3,journaliere,2023/09/30 00:00:00+00,2023/09/30 23:59:00+00,t,690848,6177376,23660
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,O3,7,56.1,ug.m-3,journaliere,2023/09/30 00:00:00+00,2023/09/30 23:59:00+00,t,691771,6177360,24938
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,O3,7,68.5,ug.m-3,journaliere,2023/09/01 00:00:00+00,2023/09/01 23:59:00+00,t,691771,6177360,26030
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,8.8,ug.m-3,journaliere,2023/09/06 00:00:00+00,2023/09/06 23:59:00+00,t,691771,6177360,34017
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,8.2,ug.m-3,journaliere,2023/09/07 00:00:00+00,2023/09/07 23:59:00+00,t,691771,6177360,34018
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM10,5,26.9,ug.m-3,journaliere,2023/09/18 00:00:00+00,2023/09/18 23:59:00+00,t,691771,6177360,42880
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM10,5,9.7,ug.m-3,journaliere,2023/09/19 00:00:00+00,2023/09/19 23:59:00+00,t,691771,6177360,42881
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM10,5,6.7,ug.m-3,journaliere,2023/09/22 00:00:00+00,2023/09/22 23:59:00+00,t,691771,6177360,55166
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM10,5,4.5,ug.m-3,journaliere,2023/09/23 00:00:00+00,2023/09/23 23:59:00+00,t,691771,6177360,55167
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,14.8,ug.m-3,journaliere,2023/09/22 00:00:00+00,2023/09/22 23:59:00+00,t,690848,6177376,55168
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,12.9,ug.m-3,journaliere,2023/09/23 00:00:00+00,2023/09/23 23:59:00+00,t,690848,6177376,55169
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,2.7,ug.m-3,journaliere,2023/09/22 00:00:00+00,2023/09/22 23:59:00+00,t,691771,6177360,55272
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,2.5,ug.m-3,journaliere,2023/09/23 00:00:00+00,2023/09/23 23:59:00+00,t,691771,6177360,55273
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,O3,7,58.4,ug.m-3,journaliere,2023/09/21 00:00:00+00,2023/09/21 23:59:00+00,t,691771,6177360,55319
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,NO2,8,4.4,ug.m-3,journaliere,2023/09/23 00:00:00+00,2023/09/23 23:59:00+00,t,691771,6177360,55347
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,NO2,8,10.8,ug.m-3,journaliere,2023/09/22 00:00:00+00,2023/09/22 23:59:00+00,t,691771,6177360,55375
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NO2,8,47.5,ug.m-3,journaliere,2023/09/22 00:00:00+00,2023/09/22 23:59:00+00,t,690848,6177376,55376
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NO2,8,45.2,ug.m-3,journaliere,2023/09/23 00:00:00+00,2023/09/23 23:59:00+00,t,690848,6177376,55377
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,100.9,ug.m-3,journaliere,2023/09/25 00:00:00+00,2023/09/25 23:59:00+00,t,690848,6177376,55410
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,O3,7,64.8,ug.m-3,journaliere,2023/09/22 00:00:00+00,2023/09/22 23:59:00+00,t,691771,6177360,55451
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,O3,7,74.2,ug.m-3,journaliere,2023/09/23 00:00:00+00,2023/09/23 23:59:00+00,t,691771,6177360,55453
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,78.6,ug.m-3,journaliere,2023/09/26 00:00:00+00,2023/09/26 23:59:00+00,t,690848,6177376,55557
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM10,5,10.5,ug.m-3,journaliere,2023/09/26 00:00:00+00,2023/09/26 23:59:00+00,t,691771,6177360,55582
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,10.5,ug.m-3,journaliere,2023/09/24 00:00:00+00,2023/09/24 23:59:00+00,t,690848,6177376,55583
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,17.8,ug.m-3,journaliere,2023/09/25 00:00:00+00,2023/09/25 23:59:00+00,t,690848,6177376,55584
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,22.1,ug.m-3,journaliere,2023/09/26 00:00:00+00,2023/09/26 23:59:00+00,t,690848,6177376,55608
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,O3,7,63.7,ug.m-3,journaliere,2023/09/26 00:00:00+00,2023/09/26 23:59:00+00,t,691771,6177360,55634
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,4.9,ug.m-3,journaliere,2023/09/26 00:00:00+00,2023/09/26 23:59:00+00,t,691771,6177360,55655
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,O3,7,65.2,ug.m-3,journaliere,2023/09/27 00:00:00+00,2023/09/27 23:59:00+00,t,691771,6177360,55733
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM10,5,14,ug.m-3,journaliere,2023/09/27 00:00:00+00,2023/09/27 23:59:00+00,t,691771,6177360,55752
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,15.3,ug.m-3,journaliere,2023/09/27 00:00:00+00,2023/09/27 23:59:00+00,t,690848,6177376,55753
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM10,5,17.6,ug.m-3,journaliere,2023/09/28 00:00:00+00,2023/09/28 23:59:00+00,t,691771,6177360,55873
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,,ug.m-3,journaliere,2023/09/28 00:00:00+00,2023/09/28 23:59:00+00,f,690848,6177376,55878
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,10.1,ug.m-3,journaliere,2023/09/28 00:00:00+00,2023/09/28 23:59:00+00,t,691771,6177360,55911
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,O3,7,63.3,ug.m-3,journaliere,2023/09/28 00:00:00+00,2023/09/28 23:59:00+00,t,691771,6177360,55943
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,82.8,ug.m-3,journaliere,2023/09/28 00:00:00+00,2023/09/28 23:59:00+00,t,690848,6177376,55953
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NO,38,27.2,ug.m-3,journaliere,2023/09/28 00:00:00+00,2023/09/28 23:59:00+00,t,690848,6177376,55978
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,18.5,ug.m-3,journaliere,2023/09/01 00:00:00+00,2023/09/01 23:59:00+00,t,690848,6177376,56195
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,18.9,ug.m-3,journaliere,2023/09/02 00:00:00+00,2023/09/02 23:59:00+00,t,690848,6177376,56196
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,17.3,ug.m-3,journaliere,2023/09/03 00:00:00+00,2023/09/03 23:59:00+00,t,690848,6177376,56197
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,19.7,ug.m-3,journaliere,2023/09/04 00:00:00+00,2023/09/04 23:59:00+00,t,690848,6177376,56198
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,20.8,ug.m-3,journaliere,2023/09/05 00:00:00+00,2023/09/05 23:59:00+00,t,690848,6177376,56199
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NO2,8,45.3,ug.m-3,journaliere,2023/09/21 00:00:00+00,2023/09/21 23:59:00+00,t,690848,6177376,56204
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NO2,8,15,ug.m-3,journaliere,2023/09/17 00:00:00+00,2023/09/17 23:59:00+00,t,690848,6177376,56213
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,18.7,ug.m-3,journaliere,2023/09/06 00:00:00+00,2023/09/06 23:59:00+00,t,690848,6177376,56214
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,PM10,5,19.8,ug.m-3,journaliere,2023/09/07 00:00:00+00,2023/09/07 23:59:00+00,t,690848,6177376,56215
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,85.1,ug.m-3,journaliere,2023/09/14 00:00:00+00,2023/09/14 23:59:00+00,t,690848,6177376,56489
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,82.3,ug.m-3,journaliere,2023/09/15 00:00:00+00,2023/09/15 23:59:00+00,t,690848,6177376,56490
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,71.4,ug.m-3,journaliere,2023/09/06 00:00:00+00,2023/09/06 23:59:00+00,t,690848,6177376,56494
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,79.9,ug.m-3,journaliere,2023/09/07 00:00:00+00,2023/09/07 23:59:00+00,t,690848,6177376,56495
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,82.2,ug.m-3,journaliere,2023/09/08 00:00:00+00,2023/09/08 23:59:00+00,t,690848,6177376,56496
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,60.5,ug.m-3,journaliere,2023/09/09 00:00:00+00,2023/09/09 23:59:00+00,t,690848,6177376,56497
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,47.6,ug.m-3,journaliere,2023/09/10 00:00:00+00,2023/09/10 23:59:00+00,t,690848,6177376,56498
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,74.1,ug.m-3,journaliere,2023/09/11 00:00:00+00,2023/09/11 23:59:00+00,t,690848,6177376,56499
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NOX,9,82,ug.m-3,journaliere,2023/09/12 00:00:00+00,2023/09/12 23:59:00+00,t,690848,6177376,56500
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,9.2,ug.m-3,journaliere,2023/09/16 00:00:00+00,2023/09/16 23:59:00+00,t,691771,6177360,56770
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,21.9,ug.m-3,journaliere,2023/09/17 00:00:00+00,2023/09/17 23:59:00+00,t,691771,6177360,56771
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,12.9,ug.m-3,journaliere,2023/09/18 00:00:00+00,2023/09/18 23:59:00+00,t,691771,6177360,56772
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,5.4,ug.m-3,journaliere,2023/09/21 00:00:00+00,2023/09/21 23:59:00+00,t,691771,6177360,56792
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,6.7,ug.m-3,journaliere,2023/09/27 00:00:00+00,2023/09/27 23:59:00+00,t,691771,6177360,56799
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,5.3,ug.m-3,journaliere,2023/09/20 00:00:00+00,2023/09/20 23:59:00+00,t,691771,6177360,56822
